x	y	objectid	rowid_	holiday	violation_code	violation_description	location	rp_plate_state	body_style	address_id	streetsegid	xcoord	ycoord	filename	ticket_issue_datetime
-76.94919503979999	38.903489269299996	11033050	4807387	False	P344	VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT	3744 REAR HAYES ST NE NORTH SIDE	DC	VA	295317	2570.0	404407	137293	Parking_Violations_in_April_2012.csv	2012-04-10T18:17:00.000Z
-77.03401635849998	38.912368585100005	4666253	2002679	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	FRONT OF 1436 R ST NW SOUTH SIDE	MD	4D	240207	3876.0	397050	138278	Parking_Violations_in_April_2014.csv	2014-04-22T20:07:00.000Z
-77.0656716038	38.9051213771	6914219	6223803	False	P170	FAILURE TO DISPLAY CURRENT TAGS	3200 BLOCK M ST NW NORTH SIDE	CA	2D	801283	1260.0	394304	137475	Parking_Violations_in_August_2011.csv	2011-08-25T20:40:00.000Z
-77.0284992057	38.898055789299995	4967511	14011786	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1200 G ST NW NORTH SIDE	MD	SU	278917	10322.0	397528	136689	Parking_Violations_in_November_2015.csv	2015-11-09T20:04:00.000Z
-77.039672557	38.9031512608	4128926	694527	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1100 BLOCK CONNECTICUT AVE NW WEST	DC	UT	804979	4297.0	396559	137255	Parking_Violations_in_December_2014.csv	2014-12-30T16:24:00.000Z
-77.02205466409998	38.9338653128	3355477	10380614	False	P055	NO PARKING ANYTIME	3500 BLOCK 6TH ST, NW EAST SIDE	MD	4D	808038	6886.0	398088	140664	Parking_Violations_in_August_2009.csv	2009-08-21T09:50:00.000Z
-77.0441515487	38.912608419899996	11181555	10560097	False	P173	NO PARKING STREET CLEANING	2000 BLOCK R ST, NW SOUTH SIDE	DC	4D	806127	5257.0	396171	138305	Parking_Violations_in_July_2009.csv	2009-07-02T10:43:00.000Z
-76.9973167383	38.886051074099996	8124849	12867755	False	P269	NO STANDING ANYTIME	663 C ST SE	DC	2D	810257	8784.0	400233	135356	Parking_Violations_in_December_2014.csv	2014-12-07T14:42:00.000Z
-76.99497748569999	38.8787542025	12646940	7864063	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	0900 BLOCK 8TH ST SE WEST SIDE	VA	4D	803126	2552.0	400436	134546	Parking_Violations_in_October_2010.csv	2010-10-13T12:37:00.000Z
-76.970578008	38.8545720245	13108262	12918055	False	P316	IMPROPER DISPLAY OF TAGS	2900 KNOX PL SE	MD	4D	813189	11337.0	402554	131862	Parking_Violations_in_March_2014.csv	2014-03-19T04:20:00.000Z
-77.02808460279999	38.8990738348	6128956	14114901	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	700 BLOCK 12TH ST NW EAST SIDE	MD	4D	803019	2509.0	397564	136802	Parking_Violations_in_December_2015.csv	2015-12-03T07:10:00.000Z
-77.0501448775	38.892805632199995	2152733	4665762	False	P039	PARK AT EXPIRED METER	0300 BLOCK 23RD ST NW WEST SIDE	VA	4D	813466	11587.0	395650	136107	Parking_Violations_in_May_2012.csv	2012-05-02T12:31:00.000Z
-77.01192135699999	38.893536457399996	1301534	3779938	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	UNIT BLOCK C ST NW SOUTH SIDE	VA	4D	804697	4048.0	398966	136187	Parking_Violations_in_October_2012.csv	2012-10-11T08:59:00.000Z
-77.0270363667	38.9012270802	1135225	9806039	False	P035	NOT PARKED IN A METER SPACE	0900 11TH ST NW BLOCK EAST SIDE	MD		803182	2638.0	397655	137041	Parking_Violations_in_December_2011.csv	2011-12-22T10:44:00.000Z
-77.0175568188	38.8881937798	8631073	9780489	False	P322	PARK OVERTIME IN TIMED ZONE	0200 4TH ST SW BLOCK WEST SIDE	MD		801474	1090.0	398477	135594	Parking_Violations_in_February_2012.csv	2012-01-10T11:42:00.000Z
-77.0581808414	38.908926871700004	7496106	13326653	False	P112	FAIL TO REPORT FOR INSPECTION.	1500 BLOCK 29TH ST NW WEST SIDE	DC		800809	595.0	394954	137897	Parking_Violations_in_December_2015.csv	2015-12-11T08:42:00.000Z
-77.06402374639998	38.9060051104	6366775	3639110	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3200 BLOCK PROSPECT ST NW SOUTH SID	DC	2D	811402	9775.0	394447	137573	Parking_Violations_in_December_2012.csv	2012-12-06T10:46:00.000Z
-77.0759616892	38.9650654074	7690568	11117396	False	P161	PARKING ON SNOW EMERGENCY ROUTE WHEN PROHIBITED	5600 NB CONN AVE NW	MD	TK	263862	8257.0	393417	144130	Parking_Violations_in_February_2010.csv	2010-02-13T11:38:00.000Z
-76.9937663708	38.8903749607	9537016	3369256	False	P386	RELOCATE TOW FEE	UNIT BLOCK 9TH ST NE EAST SIDE	DC	4D	803779	3486.0	400541	135836	Parking_Violations_in_March_2012.csv	2012-03-15T10:44:00.000Z
-77.0581115912	38.9229889186	270563	7090700	False	P031	UNAUTHORIZED VEHICLE IN LOADING ZONE	2700 BLOCK 29TH ST NW EAST SIDE	CO	4D	800235	198.0	394961	139458	Parking_Violations_in_February_2011.csv	2011-02-10T07:54:00.000Z
-77.0650869941	38.9088151283	882399	4263050	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3300 BLOCK P ST NW NORTH SIDE	VA	4D	809755	8332.0	394355	137885	Parking_Violations_in_June_2012.csv	2012-06-20T20:57:00.000Z
-77.03410389159998	38.902522434299996	9144818	7530419	False	P031	UNAUTHORIZED VEHICLE IN LOADING ZONE	1500 BLOCK K ST NW NORTH SIDE	MD	UT	811016	9449.0	397042	137185	Parking_Violations_in_October_2010.csv	2010-10-22T09:11:00.000Z
-77.0242287418	38.9168391597	7781252	9051382	False	P020	PARK WITHIN 10 FEET OF A FIRE HYDRANT	0900 U ST NW BLOCK SOUTH SIDE	MD		242923	11794.0	397899	138774	Parking_Violations_in_November_2013.csv	2013-11-19T21:51:00.000Z
-77.01566939459998	38.901337258299996	799241	7243455	False	P039	PARK AT EXPIRED METER	0400 BLOCK EYE ST NW SOUTH SIDE	DC	UT	812831	11030.0	398641	137053	Parking_Violations_in_January_2011.csv	2011-01-15T12:03:00.000Z
-77.0347628225	38.9298715432	789191	5934928	False	P002	STAND OR PARK IN ALLEY	3200 BLOCK HIATT PL NW EAST SIDE	MD	UT	814475	12476.0	396986	140221	Parking_Violations_in_November_2011.csv	2011-11-10T17:50:00.000Z
-77.0488146766	38.9029406063	10623598	6781830	False	P039	PARK AT EXPIRED METER	1100 BLOCK 22ND ST NW EAST SIDE	NC	4D	810010	8560.0	395766	137232	Parking_Violations_in_April_2011.csv	2011-04-26T21:37:00.000Z
-77.0185629062	38.9008774081	3148088	10798874	False	P039	PARK AT EXPIRED METER	400 EYE ST NW	MD	4D	801231	1177.0	398390	137002	Parking_Violations_in_May_2011.csv	2011-05-09T14:50:00.000Z
-77.0820400868	38.9428378916	12665558	10444869	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	4200 BLOCK 42ND ST, NW WEST SIDE	VA	4D	805607	4807.0	392888	141663	Parking_Violations_in_August_2009.csv	2009-08-03T09:17:00.000Z
-77.0642472021	38.949289949299995	6142820	1841678	False	P269	NO STANDING ANYTIME	4500 BLOCK 32ND ST NW EAST SIDE	DC	VA	800124	105.0	394431	142378	Parking_Violations_in_March_2014.csv	2014-03-18T08:24:00.000Z
-77.0636467164	38.9098518817	10498393	4262979	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1500 BLOCK 32ND ST NW WEST SIDE	MD	UT	807020	6017.0	394480	138000	Parking_Violations_in_June_2012.csv	2012-06-21T18:23:00.000Z
-77.025996651	38.8952998131	5135932	8297608	False	P269	NO STANDING ANYTIME	400 BLOCK 10TH ST NW EAST SIDE	MD	TK	802069	1668.0	397745	136383	Parking_Violations_in_June_2010.csv	2010-06-17T14:05:00.000Z
-76.99497717	38.883240381	3555076	8702856	False	P007	PARK IN A BUS ZONE	400 BLOCK 8TH ST SE WEST SIDE	MD	PU	802034	1634.0	400436	135044	Parking_Violations_in_February_2010.csv	2010-02-17T13:48:00.000Z
-77.0229555997	38.9021107725	9498249	12539492	False	P039	PARK AT EXPIRED METER	0800 BLOCK K ST NW NORTH SIDE	DC	4D	800084	74.0	398009	137139	Parking_Violations_in_March_2009.csv	2009-03-24T19:48:00.000Z
-77.0191135854	38.9338928557	2206945	11964777	False	P172	FAILURE TO SECURE DC TAGS	3600 BLOCK PARK PL NW WEST SIDE	VA	2D	801203	1016.0	398343	140667	Parking_Violations_in_July_2009.csv	2009-07-20T23:12:00.000Z
-77.00749637219998	38.907247548600004	9663988	6098371	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	0100 BLOCK N ST NE SOUTH SIDE	DC	2D	814541	12535.0	399350	137709	Parking_Violations_in_October_2011.csv	2011-10-06T13:19:00.000Z
-77.0603967828	38.9388153624	13155861	5079430	False	P172	FAILURE TO SECURE DC TAGS	3900 BLOCK CONNECTICUT AV NW WEST S	VA	PU	805318	4561.0	394764	141215	Parking_Violations_in_March_2012.csv	2012-03-13T04:43:00.000Z
-77.0264567078	38.9546555244	6826644	8598923	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	5400 BLOCK ILLINOIS AV NW EAST SIDE	MD	4D	802036	1637.0	397707	142972	Parking_Violations_in_February_2010.csv	2010-02-04T19:29:00.000Z
-77.044208021	38.8921053769	9289320	13029475	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	2000 CONSTITUTION AV NW	VA	2D	801696	1411.0	396165	136029	Parking_Violations_in_July_2012.csv	2012-07-02T16:09:00.000Z
-77.0463086613	38.9140849526	5913395	13450027	False	P307	PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY	2000 BLOCK S ST NW SOUTH SIDE	VA	TK	808088	6930.0	395984	138469	Parking_Violations_in_July_2015.csv	2015-07-21T08:35:00.000Z
-77.03641303	38.9543825992	11626705	10849874	False	P012	DISOBEYING OFFICIAL SIGN	5400 16TH ST NW	MD	4D	804735	4083.0	396844	142942	Parking_Violations_in_August_2011.csv	2011-08-07T13:20:00.000Z
-77.0270674855	38.892092589899995	12750432	7554225	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1200 BLOCK CONSTITUTION AV NW NORTH	VA	4D	809136	7822.0	397652	136027	Parking_Violations_in_September_2010.csv	2010-09-29T12:33:00.000Z
-77.0390162309	38.925708359	9333689	4532802	False	P076		2800 BLOCK QUARRY RD NW SOUTH SIDE	MD	4D	813602	11710.0	396617	139759	Parking_Violations_in_May_2012.csv	2012-05-24T01:15:00.000Z
-77.00825597229999	38.8956897742	6942130	10001899	False	P170	FAILURE TO DISPLAY CURRENT TAGS	UNIT BLK LOUISIANA AVE NE	VA		807571	6495.0	399284	136426	Parking_Violations_in_October_2010.csv	2010-10-09T17:19:00.000Z
-77.0276236188	38.9291978254	4975524	970386	False	P012	DISOBEYING OFFICIAL SIGN	3200 BLOCK 11TH ST NW EAST SIDE	DC	4D	801443	1063.0	397605	140146	Parking_Violations_in_October_2014.csv	2014-10-15T20:08:00.000Z
-77.02348430179998	38.8972191273	8799556	4036347	False	P037	PARK OVERTIME AT A METER	0900 BLOCK F ST NW SOUTH SIDE	MD	VA	800849	632.0	397963	136596	Parking_Violations_in_August_2012.csv	2012-08-08T09:32:00.000Z
-77.06013664869998	38.9039082294	10085676	5745433	False	P039	PARK AT EXPIRED METER	1000 BLOCK THOMAS JEFFERSON ST NW E	VA	4D	812478	10724.0	394784	137340	Parking_Violations_in_December_2011.csv	2011-12-13T09:05:00.000Z
-77.01569178949998	38.8983284629	6919896	6999880	False	P039	PARK AT EXPIRED METER	0400 BLOCK G ST NW NORTH SIDE	MD	UT	803666	3284.0	398639	136719	Parking_Violations_in_March_2011.csv	2011-03-04T11:05:00.000Z
-77.0345776211	38.904702316999995	10085409	5760343	False	P269	NO STANDING ANYTIME	1100 BLOCK 15TH ST NW EAST SIDE	MD	4D	806141	5270.0	397001	137427	Parking_Violations_in_December_2011.csv	2011-12-15T11:53:00.000Z
-77.02599323469998	38.917559447100004	2587950	6424029	False	P013	PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY	2000 BLOCK 10TH ST NW WEST SIDE	DC	4D	815400	13290.0	397746	138854	Parking_Violations_in_August_2011.csv	2011-08-06T00:06:00.000Z
-77.0144438384	38.883834149	8600752	5724077	False	P035	NOT PARKED IN A METER SPACE	0300 BLOCK VIRGINIA AV SW NORTH SID	VA	4D	800068	60.0	398747	135110	Parking_Violations_in_February_2012.csv	2012-01-09T10:31:00.000Z
-77.0437718638	38.9139327887	9912700	11066588	False	P055	NO PARKING ANYTIME	1900 S ST NW	MD	4D	226360	11040.0	396204	138452	Parking_Violations_in_September_2010.csv	2010-09-12T17:05:00.000Z
-77.05107424399999	38.9028675735	12388736	1787049	False	P039	PARK AT EXPIRED METER	2400 BLOCK PENNSYLVANIA AVE NW NORT	MD	TK	809422	8058.0	395570	137224	Parking_Violations_in_March_2014.csv	2014-03-10T09:43:00.000Z
-77.0748335083	38.9126108141	8464275	1517744	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	3900 BLOCK RESERVOIR RD NW NORTH SI	DC	4D	804853	4187.0	393510	138307	Parking_Violations_in_June_2014.csv	2014-06-03T16:46:00.000Z
-77.04991822809998	38.9148401666	9547109	4716013	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2300 BLOCK BANCROFT PL NW SOUTH SID	VA	4D	801015	858.0	395671	138553	Parking_Violations_in_April_2012.csv	2012-04-26T11:58:00.000Z
-77.07155256039998	38.9062709926	9127412	5265294	False	P039	PARK AT EXPIRED METER	1300 BLOCK 37TH ST NW WEST SIDE	VA	UT	805162	4435.0	393794	137603	Parking_Violations_in_March_2012.csv	2012-03-01T11:11:00.000Z
-77.040612443	38.893548022	13262620	5221041	False	P039	PARK AT EXPIRED METER	1800 BLOCK C ST NW SOUTH SIDE	MD	4D	805730	4915.0	396477	136189	Parking_Violations_in_March_2012.csv	2012-03-07T15:21:00.000Z
-77.0209129041	38.8947963653	2080307	8987626	False	P055	NO PARKING ANYTIME	700 D ST NW BLOCK NORTH SIDE	DC		807254	6220.0	398186	136327	Parking_Violations_in_February_2014.csv	2014-02-25T12:22:00.000Z
-77.0434615538	38.8966729008	4704903	7200781	False	P039	PARK AT EXPIRED METER	0600 BLOCK 19TH ST NW WEST SIDE	VA	UT	804805	4139.0	396230	136536	Parking_Violations_in_January_2011.csv	2011-01-06T11:33:00.000Z
-77.0324470841	38.9098016537	8292707	6847705	False	P199	PARK IN A DESIGNATED ENTRANCE	1413 FRONT P ST NW NORTH SIDE	MD	VA	300328	13189.0	397186	137993	Parking_Violations_in_April_2011.csv	2011-04-13T12:52:00.000Z
-77.00589164359998	38.8812675031	228287	1412345	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	900 BLOCK NEW JERSEY AVE SE WEST SI	DC	UT	802796	2290.0	399489	134825	Parking_Violations_in_August_2014.csv	2014-08-27T07:20:00.000Z
-77.02745117739998	38.9006774736	4724690	9908497	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1100 NEW YORK AVE NW BLOCK SOUTH S*	VA		297684	9720.0	397619	136980	Parking_Violations_in_August_2011.csv	2011-08-18T15:16:00.000Z
-77.00589189289998	38.884285313	11335569	2764443	False	P001	PARK ABREAST OF ANOTHER VEHICLE	400 BLOCK 1ST ST SE EAST SIDE	VA	TK	807329	6285.0	399489	135160	Parking_Violations_in_May_2013.csv	2013-05-31T09:58:00.000Z
-77.02919437369998	38.9065955401	9284123	12310859	False	P012	DISOBEYING OFFICIAL SIGN	1225 FRONT 13TH ST NW EAST SIDE	DC	4D	226418	12913.0	397468	137637	Parking_Violations_in_April_2009.csv	2009-04-27T08:11:00.000Z
-77.042522123	38.9064653325	3557752	9089430	False	P039	PARK AT EXPIRED METER	1800 JEFFERSON PL NW BLOCK SOUTH S*	VA		800728	528.0	396312	137623	Parking_Violations_in_October_2013.csv	2013-10-03T12:30:00.000Z
-77.0477223339	38.907247050500004	9706063	11711913	False	P039	PARK AT EXPIRED METER	2200 N ST NW NORTH SIDE	CA	4D	804729	4077.0	395861	137710	Parking_Violations_in_November_2009.csv	2009-11-06T12:24:00.000Z
-76.949627965	38.8944810934	10466131	14109155	False	P170	FAILURE TO DISPLAY CURRENT TAGS	4000 BLOCK MINNESOTA AVE NE NORTH *	VA	4D	801479	1093.0	404370	136293	Parking_Violations_in_December_2015.csv	2015-12-03T02:05:00.000Z
-77.01989405	38.878851708	270317	7131251	False	P012	DISOBEYING OFFICIAL SIGN	1000 BLOCK 6TH ST SW WEST SIDE	DC	4D	806082	5222.0	398274	134557	Parking_Violations_in_January_2011.csv	2011-01-25T12:09:00.000Z
-77.04473558689999	38.9246072945	12922479	2195560	False	P012	DISOBEYING OFFICIAL SIGN	2800BLOCK ADAMS MILL RD NW WEST SID	MD		815224	13137.0	396121	139637	Parking_Violations_in_October_2013.csv	2013-10-31T11:24:00.000Z
-77.00274569469998	38.892230819699996	12995841	12170304	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	300 BLOCK MARYLAND AV NE SOUTH SIDE	VA	4D	801377	1231.0	399762	136042	Parking_Violations_in_July_2009.csv	2009-07-01T14:26:00.000Z
-77.0530315103	38.8993624493	13048906	4949329	False	P076		800 BLOCK NEW HAMPSHIRE AV NW WEST	MD	4D	811580	9940.0	395400	136835	Parking_Violations_in_March_2012.csv	2012-03-20T03:08:00.000Z
-77.02348430179998	38.8972191273	255550	5151343	False	P020	PARK WITHIN 10 FEET OF A FIRE HYDRANT	900 BLOCK F ST NW NORTH SIDE	PA	4D	800849	632.0	397963	136596	Parking_Violations_in_March_2012.csv	2012-03-03T16:26:00.000Z
-77.0369675463	38.9113227209	5278968	13341614	False	P170	FAILURE TO DISPLAY CURRENT TAGS	1600 16TH ST NW EAST SIDE	MD	4D	241998	3615.0	396794	138162	Parking_Violations_in_December_2015.csv	2015-12-15T20:12:00.000Z
-77.01991203599998	38.902003230700004	3231569	7762041	False	P039	PARK AT EXPIRED METER	1000 BLOCK 6TH ST NW WEST SIDE	MD	4D	804263	3677.0	398273	137127	Parking_Violations_in_September_2010.csv	2010-09-01T07:10:00.000Z
-77.0276344297	38.8975785538	1461951	11152371	False	P199	PARK IN A DESIGNATED ENTRANCE	1155 F ST NW	VA	4D	306768	11108.0	397603	136636	Parking_Violations_in_August_2010.csv	2010-08-26T12:24:00.000Z
-77.04776611059998	38.9037517918	3227987	7333662	False	P039	PARK AT EXPIRED METER	2100 BLOCK L ST NW SOUTH SIDE	VA	4D	801581	1341.0	395857	137322	Parking_Violations_in_November_2010.csv	2010-11-18T20:19:00.000Z
-77.0074731464	38.905653072199996	7444271	6391751	False	P170	FAILURE TO DISPLAY CURRENT TAGS	100 BLOCK M ST NE SOUTH SIDE	VA	4D	813087	11253.0	399352	137532	Parking_Violations_in_July_2011.csv	2011-07-15T11:48:00.000Z
-76.92692185119999	38.8918656758	9316465	2207781	False	P076		5200 BLOCK BLAINE ST NE NORTH SIDE	MD		802762	2260.0	406340	136004	Parking_Violations_in_October_2013.csv	2013-10-22T03:59:00.000Z
-77.05436772509998	38.8979925638	9729682	699482	False	P039	PARK AT EXPIRED METER	600 BLOCK NEW HAMPSHIRE AVE NW WEST	DC	4D	810864	9313.0	395284	136683	Parking_Violations_in_January_2015.csv	2015-01-15T07:38:00.000Z
-77.03983117199999	38.8981605754	510935	11133379	False	P001	PARK ABREAST OF ANOTHER VEHICLE	1700 G ST NW	MD	TK	301067	3691.0	396545	136701	Parking_Violations_in_January_2010.csv	2010-01-13T12:04:00.000Z
-77.01517379939999	38.9019318754	10352836	13222766	False	P173	NO PARKING STREET CLEANING	934 3RD ST NW	MD	4S	800088	75.0	398684	137119	Parking_Violations_in_July_2009.csv	2009-07-24T10:16:00.000Z
-77.0314324	38.909657797600005	13257746	4533791	False	P055	NO PARKING ANYTIME	1400 BLOCK P ST NW SOUTH SIDE	VA	UT	810840	9290.0	397274	137977	Parking_Violations_in_May_2012.csv	2012-05-19T15:14:00.000Z
-77.0328477682	38.978696915	12673772	11767929	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1400 BLOCK FLORAL ST NW SOUTH SIDE	MD	2D	810561	9043.0	397154	145641	Parking_Violations_in_October_2009.csv	2009-10-02T12:03:00.000Z
-77.0275671776	38.902533168000005	9432090	3525535	False	P037	PARK OVERTIME AT A METER	1200 BLOCK K ST NW NORTH SIDE	VA	2D	807343	6297.0	397609	137186	Parking_Violations_in_January_2013.csv	2013-01-07T12:03:00.000Z
-77.02703555069999	38.8990740823	5097813	3267948	False	P039	PARK AT EXPIRED METER	800 BLOCK 11TH ST NW WEST SIDE	VA	2D	812220	10495.0	397655	136802	Parking_Violations_in_January_2013.csv	2013-01-04T21:21:00.000Z
-77.05863899019998	38.9052332188	10650555	10450267	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	3000 BLOCK M ST NW NORTH SIDE	PA	2D	801907	2438.0	394914	137487	Parking_Violations_in_August_2009.csv	2009-08-01T13:42:00.000Z
-77.013880005	38.8885636182	6361275	2903550	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	300 BLOCK MARYLAND AVE SW NORTH SID	DC	UT	801240	1186.0	398796	135635	Parking_Violations_in_May_2013.csv	2013-05-13T08:26:00.000Z
-77.01960917169998	38.932577561	55389	6565541	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	0500 BLOCK PARK RD NW NORTH SIDE	DC	4D	801204	1017.0	398300	140521	Parking_Violations_in_June_2011.csv	2011-06-16T09:52:00.000Z
-77.02831082929998	38.9171985753	2227360	393035	False	P031	UNAUTHORIZED VEHICLE IN LOADING ZONE	FRONT OF 1201 U ST NW NORTH SIDE	MD	PU	285496	7819.0	397545	138814	Parking_Violations_in_April_2015.csv	2015-03-23T19:24:00.000Z
-77.0062490966	38.8832403216	3548388	7801292	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	100 BLOCK E ST SE SOUTH SIDE	CA	UT	808341	7147.0	399458	135044	Parking_Violations_in_January_2011.csv	2011-01-05T13:28:00.000Z
-77.02886696039998	38.8952450888	8369681	3040078	False	P014	EMERGENCY NO PARKING	1300 BLOCK PENNSYLVANIA AV NW NORTH	FL	4D	801823	1681.0	397496	136377	Parking_Violations_in_March_2013.csv	2013-03-29T11:41:00.000Z
-77.0064757584	38.8408556961	9001437	2680363	False	P172	FAILURE TO SECURE DC TAGS	300 BLOCK RALEIGH ST SE SOUTH SIDE	MD		805080	4373.0	399438	130339	Parking_Violations_in_June_2013.csv	2013-06-13T23:43:00.000Z
-77.05080138719998	38.9244336568	9628115	1311978	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2600 BLOCK WOODLEY PL NW WEST SIDE	DC	4D	802742	2122.0	395595	139618	Parking_Violations_in_July_2014.csv	2014-07-17T11:55:00.000Z
-77.029630068	38.9007760332	8615504	7639872	False	P039	PARK AT EXPIRED METER	0900 BLOCK 13TH ST NW WEST SIDE	DC	4D	808314	7121.0	397430	136991	Parking_Violations_in_October_2010.csv	2010-10-05T13:01:00.000Z
-77.0209129041	38.8947963653	8082828	7016440	False	P039	PARK AT EXPIRED METER	0600 BLOCK D ST NW NORTH SIDE	VA	4D	807254	6220.0	398186	136327	Parking_Violations_in_March_2011.csv	2011-03-09T19:16:00.000Z
-77.04666625979999	38.8966986896	8415886	9193255	False	P039	PARK AT EXPIRED METER	0500 21ST ST NW BLOCK EAST SIDE	VA		800985	829.0	395952	136539	Parking_Violations_in_July_2013.csv	2013-07-24T18:51:00.000Z
-76.9973167725	38.8851412274	8370798	3201881	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	600 BLOCK PENNSYLVANIA AV SE NORTH	AL	2D	801982	1588.0	400233	135255	Parking_Violations_in_March_2013.csv	2013-03-11T20:50:00.000Z
-77.0400905878	38.9084840624	8033458	421269	False	P039	PARK AT EXPIRED METER	1800 BLOCK MASSACHUSETTS AVE NW NOR	MD		811901	10208.0	396523	137847	Parking_Violations_in_April_2015.csv	2015-03-09T07:41:00.000Z
-77.0438703679	38.905365815100005	5987741	9290484	False	P039	PARK AT EXPIRED METER	1900 M ST NW BLOCK NORTH SIDE	MD		243290	11513.0	396195	137501	Parking_Violations_in_April_2013.csv	2013-04-05T09:13:00.000Z
-77.0219174889	38.9003453336	5539795	5836806	False	P039	PARK AT EXPIRED METER	0900 BLOCK 7TH ST NW EAST SIDE	DC	UT	814889	12836.0	398099	136943	Parking_Violations_in_November_2011.csv	2011-11-30T19:46:00.000Z
-77.014432763	38.8860592213	8594308	4870453	False	P037	PARK OVERTIME AT A METER	0300 BLOCK C ST SW SOUTH SIDE	MD	2D	812208	10483.0	398748	135357	Parking_Violations_in_April_2012.csv	2012-04-11T08:35:00.000Z
-77.02012969729999	38.8971116532	3270278	12983533	False	P057	NO PARKING SPECIFIC HOURS	600 F ST NW	DC	4D	238713	3935.0	398254	136584	Parking_Violations_in_October_2012.csv	2012-10-30T00:00:00.000Z
-77.0514195193	38.9020566698	6428891	12381789	False	P269	NO STANDING ANYTIME	1000 BLOCK 24TH ST NW EAST SIDE	VA	4D	813371	11502.0	395540	137134	Parking_Violations_in_May_2009.csv	2009-05-18T09:44:00.000Z
-77.0229538516	38.8966787308	4896280	4537558	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	0600 BLOCK 8TH ST NW EAST SIDE	PA	TK	810333	8852.0	398009	136536	Parking_Violations_in_May_2012.csv	2012-05-19T15:33:00.000Z
-77.0270363667	38.9012270802	12033375	10970717	False	P001	PARK ABREAST OF ANOTHER VEHICLE	800 11TH ST NW	MD	TK	803182	2638.0	397655	137041	Parking_Violations_in_November_2010.csv	2010-11-22T15:00:00.000Z
-77.00985602899999	38.879294398	6372918	4464179	False	P039	PARK AT EXPIRED METER	UNIT BLOCK EYE ST SW NORTH SIDE	MD	4D	809932	8491.0	399145	134606	Parking_Violations_in_June_2012.csv	2012-06-01T21:28:00.000Z
-77.01188852119999	38.973169870700005	1570350	11989912	False	P039	PARK AT EXPIRED METER	6800 BLOCK EASTERN AV NW NORTH SIDE	MD	4D	807784	6675.0	398970	145027	Parking_Violations_in_July_2009.csv	2009-07-16T15:16:00.000Z
-77.00589164359998	38.8812675031	435821	974526	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	FRONT OF 500 NEW JERSEY AVE SE WEST	VA	VA	802796	2290.0	399489	134825	Parking_Violations_in_October_2014.csv	2014-10-24T13:04:00.000Z
-77.0380837844	38.90725059	9678737	8009963	False	P039	PARK AT EXPIRED METER	1700 BLOCK N ST NW SOUTH SIDE	MD	2D	803980	3382.0	396697	137710	Parking_Violations_in_July_2010.csv	2010-07-02T09:24:00.000Z
-77.0380837844	38.90725059	7159670	10825841	False	P039	PARK AT EXPIRED METER	1700 N ST NW	VA	4D	803980	3382.0	396697	137710	Parking_Violations_in_January_2011.csv	2011-01-22T15:09:00.000Z
-77.0365183505	38.9122507214	11928262	11161900	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	1700 16TH ST NW	DC	4D	802171	1816.0	396833	138265	Parking_Violations_in_March_2010.csv	2010-03-26T07:19:00.000Z
