x	y	objectid	rowid_	holiday	violation_code	violation_description	location	rp_plate_state	body_style	address_id	streetsegid	xcoord	ycoord	filename	ticket_issue_datetime
-77.0364991351	38.9197636787	11161475	7752441	False	P055	NO PARKING ANYTIME	2300 BLOCK 16TH ST NW WEST SIDE	MD	UT	808033	6882.0	396835	139099	Parking_Violations_in_March_2011.csv	2011-03-20T01:59:00.000Z
-77.0724674921	38.9330251712	13261615	5081906	False	P039	PARK AT EXPIRED METER	3200 BLOCK WISCONSIN AV NW WEST SID	DC	2D	803107	2533.0	393717	140573	Parking_Violations_in_March_2012.csv	2012-03-08T17:33:00.000Z
-77.0348178075	38.9007655938	5352428	8989298	False	P012	DISOBEYING OFFICIAL SIGN	800 VERMONT AVE NW BLOCK EAST SIDE	DC		812519	10761.0	396980	136990	Parking_Violations_in_January_2014.csv	2014-01-26T14:27:00.000Z
-77.0348297361	38.9015853509	7395261	13994264	False	P037	PARK OVERTIME AT A METER	900 15TH ST NW EAST SIDE	VA	UT	279976	7180.0	396979	137081	Parking_Violations_in_November_2015.csv	2015-11-05T14:10:00.000Z
-77.0224295221	38.9155783522	8628621	9452516	False	P039	PARK AT EXPIRED METER	0800 T ST NW BLOCK SOUTH SIDE	DC		811285	9670.0	398055	138634	Parking_Violations_in_August_2012.csv	2012-08-29T11:40:00.000Z
-77.0175812034	38.8935988011	3133824	8807716	False	P012	DISOBEYING OFFICIAL SIGN	0300 C ST NW BLOCK NORTH SIDE	MD		812162	10438.0	398475	136194	Parking_Violations_in_October_2014.csv	2014-10-09T08:35:00.000Z
-77.0203241308	38.932172065	3173871	6551	False	P173	NO PARKING STREET CLEANING	3500 BLOCK WARDER ST NW EAST SIDE	DC	4D	800947	797.0	398238	140476	Parking_Violations_in_June_2015.csv	2015-06-22T13:10:00.000Z
-77.0394522012	38.9007821373	1597851	909508	False	P012	DISOBEYING OFFICIAL SIGN	900 BLOCK 17TH ST NW WEST SIDE	DC	4D	801824	1682.0	396578	136992	Parking_Violations_in_November_2014.csv	2014-11-20T10:50:00.000Z
-76.9848172015	38.9115077503	11920048	9990322	False	P090	IMPROPERLY DISPLAYED TAGS	1900 WEST VIRGINIA AVE NE BLOCK LEF	DC		286520	11988.0	401317	138182	Parking_Violations_in_January_2011.csv	2011-01-29T16:47:00.000Z
-77.0625430633	38.9398051463	2779297	3788075	False	P269	NO STANDING ANYTIME	3000 BLOCK SEDGWICK ST NW NORTH SID	MD	VA	806423	5519.0	394578	141325	Parking_Violations_in_October_2012.csv	2012-10-31T13:05:00.000Z
-77.0241698495	38.8791661951	11055943	7851987	False	P113	FAIL TO DISPLAY CURRENT INSPECTION STICKER	0700 BLOCK WATER ST SW NORTH SIDE	VA	4D	800492	417.0	397903	134592	Parking_Violations_in_July_2010.csv	2010-07-27T19:28:00.000Z
-76.997316455	38.8935910853	8782128	1675698	False	P173	NO PARKING STREET CLEANING	700 BLOCK C ST NE NORTH SIDE	DC	4D	800989	833.0	400233	136193	Parking_Violations_in_April_2014.csv	2014-04-23T10:23:00.000Z
-77.0156917895	38.8983284629	12294500	3382300	False	P386	RELOCATE TOW FEE	400 BLOCK G ST NW SOUTH SIDE	VA	2D	803666	3284.0	398639	136719	Parking_Violations_in_February_2012.csv	2012-01-27T16:29:00.000Z
-77.0543166392	38.921738587	1908255	47616	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2500 BLOCK 28TH ST NW WEST SIDE	PA	4D	801554	1160.0	395290	139319	Parking_Violations_in_June_2015.csv	2015-06-22T11:53:00.000Z
-77.0020429088	38.9046984081	5168552	13026058	False	P012	DISOBEYING OFFICIAL SIGN	1200 BLOCK 3RD ST NE	DC	4D	801076	907.0	399823	137426	Parking_Violations_in_March_2012.csv	2012-03-27T14:35:00.000Z
-77.0020424659	38.8892490619	12811604	1590355	False	P037	PARK OVERTIME AT A METER	100 BLOCK 3RD ST SE WEST SIDE	MD	4D	802410	1942.0	399823	135711	Parking_Violations_in_May_2014.csv	2014-05-13T14:14:00.000Z
-77.0657150216	38.9147062333	3289677	1431426	False	P013	PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY	3200 BLOCK S ST NW NORTH SIDE	DC	UT	811078	9498.0	394301	138539	Parking_Violations_in_June_2014.csv	2014-06-13T16:35:00.000Z
-77.0341867625	38.9551579825	4528995	11934743	False	P014	EMERGENCY NO PARKING	5300 BLOCK COLORADO AV NW NORTH SID	DC	4D	807554	6479.0	397037	143028	Parking_Violations_in_August_2009.csv	2009-08-08T08:29:00.000Z
-77.0400805466	38.9111325193	9706270	11687929	False	P039	PARK AT EXPIRED METER	1800 BLOCK Q ST NW SOUTH SIDE	DC	4D	800862	644.0	396524	138141	Parking_Violations_in_October_2009.csv	2009-10-26T18:23:00.000Z
-77.0449075694	38.9047078112	12308990	5296257	False	P002	STAND OR PARK IN ALLEY	1100 REAR 20TH ST NW EAST SIDE	MD	TK	802734	2115.0	396105	137428	Parking_Violations_in_March_2012.csv	2012-03-28T11:11:00.000Z
-76.9932006282	38.9002120668	6441437	13604090	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	900 BLOCK H ST NE NORTH SIDE	DC	4D	805554	4763.0	400590	136928	Parking_Violations_in_August_2015.csv	2015-08-19T15:45:00.000Z
-77.0219163734	38.8967149636	7751078	5059497	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	0600 BLOCK 7TH ST NW WEST SIDE	DC	4D	810320	8839.0	398099	136540	Parking_Violations_in_March_2012.csv	2012-03-15T16:04:00.000Z
-77.0229555997	38.9021107725	12947869	5602092	False	P039	PARK AT EXPIRED METER	0800 BLOCK K ST NW NORTH SIDE	MD	UT	800084	74.0	398009	137139	Parking_Violations_in_February_2012.csv	2012-01-13T19:04:00.000Z
-77.075870743	38.9555077014	3809125	323249	False	P170	FAILURE TO DISPLAY CURRENT TAGS	3800 BLOCK GARRISON ST NW SOUTH SID	DC	4D	811822	10138.0	393424	143069	Parking_Violations_in_May_2015.csv	2015-05-22T11:56:00.000Z
-77.0354527928	38.9258266025	8588493	4071127	False	P012	DISOBEYING OFFICIAL SIGN	2800 BLOCK 15TH ST NW WEST SIDE	DC	4D	801777	1478.0	396926	139772	Parking_Violations_in_July_2012.csv	2012-07-27T07:18:00.000Z
-77.0175812034	38.8935988011	3062910	13450503	False	P012	DISOBEYING OFFICIAL SIGN	400 C ST NW	MD	TK	812162	10438.0	398475	136194	Parking_Violations_in_July_2015.csv	2015-07-21T09:10:00.000Z
-77.0281574557	38.9376114551	2800532	6607349	False	P170	FAILURE TO DISPLAY CURRENT TAGS	1300 BLOCK QUINCY ST NW SOUTH SIDE	DC	4D	804218	3639.0	397559	141080	Parking_Violations_in_June_2011.csv	2011-06-04T03:07:00.000Z
-76.9961757068	38.8853664053	2595159	7375297	False	P055	NO PARKING ANYTIME	0300 BLOCK 7TH ST SE WEST SIDE	DC	TK	803626	3249.0	400332	135280	Parking_Violations_in_November_2010.csv	2010-11-12T12:45:00.000Z
-77.0307951867	38.9025323617	7400520	499287	False	P161	PARKING ON SNOW EMERGENCY ROUTE WHEN PROHIBITED	1400 BLOCK K ST NW SOUTH SIDE	VA	2D	804051	3438.0	397329	137186	Parking_Violations_in_April_2015.csv	2015-03-06T06:38:00.000Z
-77.0264902944	38.951898986	9111761	3226207	False	P076		1200 BLOCK GALLATIN ST NW SOUTH SID	SC	4D	808474	7251.0	397704	142666	Parking_Violations_in_February_2013.csv	2013-02-01T03:16:00.000Z
-76.992082266	38.9013290329	8863602	12465333	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1100 BLOCK EYE ST NE SOUTH SIDE	PA	2D	810427	8937.0	400687	137052	Parking_Violations_in_March_2009.csv	2009-03-06T19:48:00.000Z
-77.0209165546	38.9072459166	2845262	12608296	False	P039	PARK AT EXPIRED METER	0700 BLOCK N ST NW NORTH SIDE	DC	4D	801144	968.0	398186	137709	Parking_Violations_in_February_2009.csv	2009-02-05T09:56:00.000Z
-77.0345768613	38.9031348635	4566903	2872053	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	1100 BLOCK 15TH ST NW EAST SIDE	VA	4D	809769	8344.0	397001	137253	Parking_Violations_in_May_2013.csv	2013-05-08T08:07:00.000Z
-77.0383380211	38.9297983586	12151940	12602226	False	P039	PARK AT EXPIRED METER	1600 BLOCK KENYON ST NW NORTH SIDE	DC	4D	810122	8660.0	396676	140213	Parking_Violations_in_February_2009.csv	2009-02-03T16:43:00.000Z
-77.0270360287	38.9003352527	5457972	9068564	False	P014	EMERGENCY NO PARKING	900 11TH ST NW BLOCK EAST SIDE	VA		816367	14865.0	397655	136942	Parking_Violations_in_October_2013.csv	2013-10-30T11:29:00.000Z
-77.0191040963	38.8984810968	7144835	8744378	False	P039	PARK AT EXPIRED METER	0700 5TH ST NW BLOCK EAST SIDE	DC		279882	13587.0	398343	136736	Parking_Violations_in_February_2015.csv	2015-02-12T19:14:00.000Z
-77.0121296147	38.8980586362	5997639	10719039	False	P039	PARK AT EXPIRED METER	0700 BLOCK NEW JERSEY AVE NW WEST	MD	SU	814453	12455.0	398948	136689	Parking_Violations_in_April_2009.csv	2009-04-14T12:47:00.000Z
-76.9972934351	38.8926812393	13167142	6592355	False	P012	DISOBEYING OFFICIAL SIGN	700 BLOCK MASSACHUSETTS AV NE SOUTH	VA	UT	811253	9640.0	400235	136092	Parking_Violations_in_June_2011.csv	2011-06-02T09:45:00.000Z
-76.9892810302	38.900211773	120370	1092902	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	1300 BLOCK H ST NE NORTH SIDE	MD	4D	800027	26.0	400930	136928	Parking_Violations_in_September_2014.csv	2014-09-09T17:36:00.000Z
-77.0477618339	38.8973648659	8246870	702388	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2100 BLOCK F ST NW NORTH SIDE	DC	2D	807656	6569.0	395857	136613	Parking_Violations_in_January_2015.csv	2015-01-14T10:40:00.000Z
-77.0156797804	38.8961394318	956947	21447	False	P055	NO PARKING ANYTIME	400 BLOCK E ST NW SOUTH SIDE	MD	TK	814854	12804.0	398640	136476	Parking_Violations_in_June_2015.csv	2015-06-19T11:41:00.000Z
-77.0219163734	38.8967149636	7269761	11377945	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	500 7TH ST NW	DC	PU	810320	8839.0	398099	136540	Parking_Violations_in_July_2009.csv	2009-07-28T12:14:00.000Z
-77.0022501142	38.8946991239	2963622	118965	False	P039	PARK AT EXPIRED METER	300 BLOCK MASSACHUSETTS AVE NE SOUT	MD	VA	805012	4325.0	399805	136316	Parking_Violations_in_May_2015.csv	2015-05-28T10:32:00.000Z
-76.9984458616	38.9053109837	10165362	2249675	False	P076		1200 BLOCK 6TH ST NE WEST SIDE	MD		810080	8624.0	400135	137494	Parking_Violations_in_October_2013.csv	2013-10-10T04:56:00.000Z
-77.0468992828	38.900455084	11066500	9294610	False	P170	FAILURE TO DISPLAY CURRENT TAGS	2100 EYE ST NW BLOCK NORTH SIDE	MD		291167	11728.0	395932	136956	Parking_Violations_in_April_2013.csv	2013-04-23T19:24:00.000Z
-77.0371351676	38.9232316837	11110670	964066	False	P012	DISOBEYING OFFICIAL SIGN	1600 BLOCK EUCLID ST NW NORTH SIDE	DC	4D	802516	2221.0	396780	139484	Parking_Violations_in_October_2014.csv	2014-10-17T10:12:00.000Z
-77.0270674855	38.8920925899	5103810	4061504	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1200 BLOCK CONSTITUTION AV NW NORTH	DC	4D	809136	7822.0	397652	136027	Parking_Violations_in_August_2012.csv	2012-08-03T20:56:00.000Z
-77.0065719788	38.8850690061	1470805	12285827	False	P012	DISOBEYING OFFICIAL SIGN	0100 BLOCK D ST SE NORTH SIDE	FL	PU	806931	5946.0	399430	135247	Parking_Violations_in_May_2009.csv	2009-05-05T12:25:00.000Z
-77.037509358	38.911133373	5750358	5766196	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1700 BLOCK Q ST NW SOUTH SIDE	VA	2D	802205	1845.0	396747	138141	Parking_Violations_in_December_2011.csv	2011-12-12T14:38:00.000Z
-77.0349823849	38.9072515599	11825817	11728691	False	P039	PARK AT EXPIRED METER	1500 BLOCK N ST NW NORTH SIDE	VA	VA	812967	11146.0	396966	137710	Parking_Violations_in_October_2009.csv	2009-10-21T15:31:00.000Z
-77.0235046872	38.9241000192	7358423	9055575	False	P039	PARK AT EXPIRED METER	0700 EUCLID ST NW BLOCK SOUTH SIDE	DC		803061	2759.0	397962	139580	Parking_Violations_in_November_2013.csv	2013-11-02T13:58:00.000Z
-77.0232299814	38.8950391534	7676095	9171630	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	0400 8TH ST NW BLOCK EAST SIDE	VA		238147	11946.0	397985	136354	Parking_Violations_in_July_2013.csv	2013-07-29T18:54:00.000Z
-77.0189316719	38.9003458557	5726282	2576476	False	P039	PARK AT EXPIRED METER	800 BLOCK 5TH ST NW WEST SIDE	MD		801612	1370.0	398358	136943	Parking_Violations_in_July_2013.csv	2013-07-17T13:41:00.000Z
-77.0437464453	38.9288866196	6486902	5580798	False	P076		3100 BLOCK ADAMS MILL RD NW EAST SI	CA	4D	810374	8893.0	396207	140112	Parking_Violations_in_February_2012.csv	2012-01-04T23:15:00.000Z
-77.0359012716	38.9232771109	10483031	2190653	False	P269	NO STANDING ANYTIME	1600 BLOCK EUCLID ST NW NORTH SIDE	MD	TK	815119	13036.0	396887	139489	Parking_Violations_in_January_2014.csv	2014-01-23T16:10:00.000Z
-77.0189303785	38.895472331	2546465	807159	False	P039	PARK AT EXPIRED METER	400 BLOCK 5TH ST NW EAST SIDE	VA	4D	806278	5398.0	398358	136402	Parking_Violations_in_November_2014.csv	2014-11-10T20:14:00.000Z
-76.9776400092	38.9290458105	11003913	883293	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1900 BLOCK IRVING ST NE SOUTH SIDE	MI	2D	802710	2100.0	401939	140129	Parking_Violations_in_January_2015.csv	2015-01-30T12:44:00.000Z
-77.0299480537	38.9167837838	3455191	9523431	False	P039	PARK AT EXPIRED METER	1300 U ST NW BLOCK NORTH SIDE	DC		243367	3894.0	397403	138768	Parking_Violations_in_June_2012.csv	2012-06-18T15:25:00.000Z
-77.0163795531	38.8812935281	5944400	3510892	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	300 BLOCK G ST SW SOUTH SIDE	MD	4D	805863	5016.0	398579	134828	Parking_Violations_in_January_2013.csv	2013-01-24T11:59:00.000Z
-77.0201296973	38.8971116532	4616977	9517147	False	P020	PARK WITHIN 10 FEET OF A FIRE HYDRANT	0600 F ST NW BLOCK SOUTH SIDE	DC		238713	3935.0	398254	136584	Parking_Violations_in_June_2012.csv	2012-06-28T11:36:00.000Z
-77.0417002237	38.9007813565	766144	2877347	False	P270	NO STOPPING OR STANDING ANYTIME	900 BLOCK 18TH ST NW EAST SIDE	OR	TK	800472	398.0	396383	136992	Parking_Violations_in_May_2013.csv	2013-05-01T11:42:00.000Z
-77.0287309711	38.9296749989	7061578	11702887	False	P012	DISOBEYING OFFICIAL SIGN	1300 BLOCK KENYON ST NW NORTH SIDE	VA	UT	802422	2139.0	397509	140199	Parking_Violations_in_October_2009.csv	2009-10-26T20:22:00.000Z
-76.9963221784	38.9506677963	6042329	2535523	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	700 BLOCK FARADAY PL NE SOUTH SIDE	DC		810447	8955.0	400319	142529	Parking_Violations_in_July_2013.csv	2013-07-24T11:04:00.000Z
-77.0270457022	38.8954437088	8126837	12987516	False	P007	PARK IN A BUS ZONE	0400 11TH ST NW	MD	4D	815063	12987.0	397654	136399	Parking_Violations_in_April_2012.csv	2012-04-09T10:16:00.000Z
-76.9651062392	38.9239710581	1403341	3243247	False	P172	FAILURE TO SECURE DC TAGS	2600 BLOCK 31ST PL NE WEST SIDE	MD	PU	800432	363.0	403026	139566	Parking_Violations_in_January_2013.csv	2013-01-10T03:09:00.000Z
-76.9597130417	38.876396171	5225878	6235328	False	P076		3200 BLOCK LOUD PL SE NORTH SIDE	MD		810479	8981.0	403496	134285	Parking_Violations_in_August_2011.csv	2011-08-19T04:53:00.000Z
-77.0242882864	38.9223882777	1920706	1760602	False	P039	PARK AT EXPIRED METER	2300 BLOCK 9TH ST NW EAST SIDE	MD	4D	807180	6156.0	397894	139390	Parking_Violations_in_April_2014.csv	2014-04-05T07:25:00.000Z
-77.0418614477	38.9201312221	2389166	7948314	False	P112	FAIL TO REPORT FOR INSPECTION.	2400 BLOCK 18TH ST NW WEST SIDE	VA	UT	806244	5366.0	396370	139140	Parking_Violations_in_July_2010.csv	2010-07-07T21:11:00.000Z
-76.9973167725	38.8851412274	561517	3736390	False	P170	FAILURE TO DISPLAY CURRENT TAGS	0600 BLOCK PENNSYLVANIA AV SE NORTH	VA	4D	801982	1588.0	400233	135255	Parking_Violations_in_November_2012.csv	2012-11-15T11:42:00.000Z
-77.0457814051	38.9010230541	2649497	461098	False	P037	PARK OVERTIME AT A METER	2100 BLOCK PENNSYLVANIA AVE NW NORT	DC	4D	805226	4484.0	396029	137019	Parking_Violations_in_April_2015.csv	2015-03-23T14:32:00.000Z
-77.0310939577	38.926746692	7036854	8404547	False	P012	DISOBEYING OFFICIAL SIGN	1400 BLOCK HARVARD ST NW NORTH SIDE	VA	UT	806661	5713.0	397304	139874	Parking_Violations_in_April_2010.csv	2010-04-05T20:22:00.000Z
-77.0394253089	38.9147000449	10520474	7188961	False	P112	FAIL TO REPORT FOR INSPECTION.	1702 FRONT SWANN ST NW SOUTH SIDE	DC	PU	218419	4440.0	396581	138537	Parking_Violations_in_January_2011.csv	2011-01-04T14:01:00.000Z
-77.0298709367	38.8978482542	9062983	10892105	False	P039	PARK AT EXPIRED METER	600 13TH ST NW	VA	4D	240664	8028.0	397409	136666	Parking_Violations_in_November_2010.csv	2010-11-08T12:23:00.000Z
-77.0505733574	38.8955980425	10222369	9848575	False	P113	FAIL TO DISPLAY CURRENT INSPECTION STICKER	2300 E ST NW BLOCK NORTH SIDE	DC		291842	9863.0	395613	136417	Parking_Violations_in_October_2011.csv	2011-10-06T10:01:00.000Z
-77.0415764756	38.925815576	500052	9646286	False	P014	EMERGENCY NO PARKING	2800 18TH ST NW AT SOUTH SIDE	DC		812299	10564.0	396395	139771	Parking_Violations_in_April_2012.csv	2012-04-12T07:12:00.000Z
-77.0239728933	38.9103892422	8790077	2794354	False	P012	DISOBEYING OFFICIAL SIGN	1500 BLOCK 9TH ST NW EAST SIDE	DC	VA	808547	7314.0	397921	138058	Parking_Violations_in_June_2013.csv	2013-06-07T09:34:00.000Z
-77.0306933364	38.9605458931	13411893	11019115	False	P055	NO PARKING ANYTIME	1300 NICHOLSON ST NW	DC	4D	294515	1240.0	397340	143626	Parking_Violations_in_October_2010.csv	2010-10-19T00:55:00.000Z
-77.0047043343	38.8779794937	4214449	12334035	False	P199	PARK IN A DESIGNATED ENTRANCE	1100 BLOCK NEW JERSEY AV SE WEST SI	PA	4D	802604	1986.0	399592	134460	Parking_Violations_in_April_2009.csv	2009-04-22T10:03:00.000Z
-77.0307886509	38.9140990813	3896406	12108385	False	P076		1400 BLOCK S ST NW NORTH SIDE	NC	VA	804374	3776.0	397330	138470	Parking_Violations_in_July_2009.csv	2009-07-06T02:25:00.000Z
-77.0074728188	38.9025271735	5520445	3324176	False	P344	VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT	35 BLOCK K ST NE SOUTH SIDE	DC	4D	808361	7159.0	399352	137185	Parking_Violations_in_February_2013.csv	2013-02-20T11:54:00.000Z
-77.0507313123	38.9069845405	707952	9172849	False	P039	PARK AT EXPIRED METER	2300 N ST NW BLOCK SOUTH SIDE	MD		242335	7515.0	395600	137681	Parking_Violations_in_July_2013.csv	2013-07-29T10:43:00.000Z
-77.0296173166	38.8978303021	11009310	1609727	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	600 BLOCK 13TH ST NW EAST SIDE	MD	4D	809390	8028.0	397431	136664	Parking_Violations_in_May_2014.csv	2014-05-07T16:15:00.000Z
-77.0307929505	38.8973525548	3924757	1655723	False	P020	PARK WITHIN 10 FEET OF A FIRE HYDRANT	1400 BLOCK F ST NW NORTH SIDE	IA	4D	809400	8037.0	397329	136611	Parking_Violations_in_May_2014.csv	2014-05-01T10:48:00.000Z
-77.0283838158	38.9267473817	2733544	11594090	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1200 HARVARD ST NW	DC	4	810108	8647.0	397539	139874	Parking_Violations_in_August_2009.csv	2009-08-26T19:17:00.000Z
-77.0217182283	38.9274334426	8650190	12756150	False	P172	FAILURE TO SECURE DC TAGS	500 BLOCK HARVARD ST NW SOUTH SIDE	MI	4D	807978	6834.0	398117	139950	Parking_Violations_in_January_2009.csv	2009-01-08T01:07:00.000Z
-76.9729890815	38.8460776507	7491450	12894854	False	P344	VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT	3465 22ND ST SE	MD	4D	289164	3659.0	402345	130919	Parking_Violations_in_February_2014.csv	2014-02-18T11:00:00.000Z
-77.0248246113	38.9392246956	11953290	180489	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	4000 BLOCK GEORGIA AVE NW WEST SIDE	FL	4D	808914	7634.0	397848	141259	Parking_Violations_in_May_2015.csv	2015-05-15T17:50:00.000Z
-77.0586993265	38.90850322	1474967	12784237	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3000 BLOCK O ST NW NORTH SIDE	DC	VA	805951	5100.0	394909	137850	Parking_Violations_in_March_2009.csv	2009-03-28T14:25:00.000Z
-77.0259932347	38.9175594471	10610544	5032288	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2100 BLOCK 10TH ST NW EAST SIDE	MD	4D	815400	13290.0	397746	138854	Parking_Violations_in_March_2012.csv	2012-03-28T11:42:00.000Z
-77.0401557876	38.9218974527	550211	2209661	False	P039	PARK AT EXPIRED METER	2500 BLOCK ONTARIO RD NW WEST SIDE	DC	4D	804627	3990.0	396518	139336	Parking_Violations_in_December_2013.csv	2013-12-13T15:34:00.000Z
-77.0394522012	38.9007821373	6705613	6501414	False	P112	FAIL TO REPORT FOR INSPECTION.	900 BLOCK 17TH ST NW WEST SIDE	VA	2D	801824	1682.0	396578	136992	Parking_Violations_in_June_2011.csv	2011-06-30T16:07:00.000Z
-77.0054724662	38.825595413	10837431	7018710	False	P076		4500 BLOCK 1ST ST SE WEST SIDE	MD	UT	809935	8493.0	399525	128645	Parking_Violations_in_March_2011.csv	2011-03-02T00:33:00.000Z
-77.0281852762	38.8912815718	11644465	1443640	False	P012	DISOBEYING OFFICIAL SIGN	200 BLOCK 12TH ST NW EAST SIDE	DC	4D	814052	12108.0	397555	135937	Parking_Violations_in_June_2014.csv	2014-06-16T14:22:00.000Z
-77.0319514045	38.9100269989	10632723	7954277	False	P039	PARK AT EXPIRED METER	1500 BLOCK 14TH ST NW EAST SIDE	DC	2D	804371	3774.0	397229	138018	Parking_Violations_in_July_2010.csv	2010-07-10T13:42:00.000Z
-77.0400805466	38.9111325193	1957724	6763243	False	P173	NO PARKING STREET CLEANING	1700 BLOCK Q ST NW NORTH SIDE	DC	4D	800862	644.0	396524	138141	Parking_Violations_in_April_2011.csv	2011-04-26T12:36:00.000Z
-77.038287836	38.9007735164	9705380	11922758	False	P039	PARK AT EXPIRED METER	0800 BLOCK CONNECTICUT AV NW EAST S	MD	4D	807838	6720.0	396679	136991	Parking_Violations_in_August_2009.csv	2009-08-12T13:34:00.000Z
-77.0620054381	38.9051954472	2047998	4724190	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	3200 BLOCK M ST NW NORTH SIDE	VA	4D	809180	7858.0	394622	137483	Parking_Violations_in_April_2012.csv	2012-04-18T20:27:00.000Z
-77.0389913786	38.9013498187	10725564	6330223	False	P039	PARK AT EXPIRED METER	1700 BLOCK EYE ST NW NORTH SIDE	DC	2D	808339	7146.0	396618	137055	Parking_Violations_in_August_2011.csv	2011-08-03T19:05:00.000Z
-76.9807646248	38.8892474963	9148580	8033476	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	0000 BLOCK 17TH ST SE WEST SIDE	MD	TK	806318	5431.0	401669	135711	Parking_Violations_in_June_2010.csv	2010-06-15T12:42:00.000Z
-77.0514296708	38.900146893	162232	6665734	False	P199	PARK IN A DESIGNATED ENTRANCE	0900 BLOCK 24TH ST NW WEST SIDE	DC	4D	810105	8645.0	395539	136922	Parking_Violations_in_May_2011.csv	2011-05-25T12:21:00.000Z
-77.0417308033	38.8939349878	12482700	135960	False	P168	NO FRONT TAGS.	400 BLOCK 18TH ST NW EAST SIDE	MD	4D	807903	6774.0	396380	136232	Parking_Violations_in_June_2015.csv	2015-06-03T10:37:00.000Z
-77.0288521291	38.9155769428	10277839	3160535	False	P012	DISOBEYING OFFICIAL SIGN	1300 BLOCK T ST NW NORTH SIDE	DC	2D	800385	327.0	397498	138634	Parking_Violations_in_March_2013.csv	2013-03-01T12:48:00.000Z
-77.046656211	38.8989597932	4844388	11842242	False	P039	PARK AT EXPIRED METER	0800 BLOCK 21ST ST NW EAST SIDE	GA	2D	802853	2340.0	395953	136790	Parking_Violations_in_August_2009.csv	2009-08-27T09:23:00.000Z
-77.0319537252	38.915206794	2390131	8088810	False	P039	PARK AT EXPIRED METER	1900 BLOCK 14TH ST NW WEST SIDE	VA	UT	811633	9984.0	397229	138593	Parking_Violations_in_June_2010.csv	2010-06-11T18:16:00.000Z
-77.0106433023	38.8260634965	10149808	132492	False	P172	FAILURE TO SECURE DC TAGS	100 BLOCK ELMIRA ST SW SOUTH SIDE	VA	4D	804813	4146.0	399076	128697	Parking_Violations_in_May_2015.csv	2015-05-11T01:55:00.000Z
-77.0161873799	38.8978419436	21604	1985820	False	P039	PARK AT EXPIRED METER	700 BLOCK 4TH ST NW WEST SIDE	DC	4D	802455	2167.0	398596	136665	Parking_Violations_in_January_2014.csv	2014-01-17T21:14:00.000Z
-77.0284992057	38.8980557893	920449	9370059	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1200 G ST NW BLOCK NORTH SIDE	NC		278917	10322.0	397528	136689	Parking_Violations_in_January_2013.csv	2013-01-16T18:45:00.000Z
-77.0621336699	38.9068168826	9554120	5640862	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3200 BLOCK N ST NW SOUTH SIDE	MD	VA	804497	3875.0	394611	137663	Parking_Violations_in_February_2012.csv	2012-01-27T11:40:00.000Z
-77.0210575807	38.9553502582	2309682	11989638	False	P076		600 BLOCK JEFFERSON ST NW SOUTH SID	MD	4D	809373	8012.0	398175	143049	Parking_Violations_in_July_2009.csv	2009-07-20T02:00:00.000Z
-77.0457708478	38.9025364625	3437173	7070163	False	P031	UNAUTHORIZED VEHICLE IN LOADING ZONE	2000 BLOCK K ST NW NORTH SIDE	MD	4D	808360	7158.0	396030	137187	Parking_Violations_in_February_2011.csv	2011-02-11T09:09:00.000Z
-77.0199099715	38.8946073648	9884082	7145860	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	0400 BLOCK 6TH ST NW WEST SIDE	MD	UT	806559	5635.0	398273	136306	Parking_Violations_in_March_2011.csv	2011-03-01T16:01:00.000Z
